instant,year,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Cluster
9732,11731,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,12,108,120,2
9733,11732,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,13,125,138,2
9734,11733,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,11,152,163,2
9735,11734,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,11,159,170,2
9736,11735,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,6,128,134,2
9737,11736,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,7,164,171,2
9738,11737,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,9,222,231,2
9739,11738,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,17,470,487,2
9740,11739,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,9,459,468,2
9741,11740,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311,2
9742,11741,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,4,207,211,2
9743,11742,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,8,170,178,2
9744,11743,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,3,104,107,2
9745,11744,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,4,54,58,2
9746,11745,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,1,22,23,2
9747,11746,1,2,1,0,4,1,2,0.3,0.3333,0.7,0.0,0,5,5,2
9748,11747,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7,2
9749,11748,1,2,3,0,4,1,2,0.3,0.3333,0.61,0.0,0,1,1,2
9750,11749,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,0,3,3,2
9751,11750,1,2,5,0,4,1,2,0.3,0.3333,0.7,0.0,0,20,20,2
9752,11751,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,4,83,87,2
9753,11752,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,3,285,288,2
9754,11753,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,9,489,498,2
9755,11754,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,3,199,202,2
9756,11755,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,2,42,44,2
9757,11756,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,2,69,71,2
9758,11757,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,1,44,45,1
9759,11758,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,2,62,64,1
9760,11759,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,1,30,31,1
9761,11760,1,2,15,0,4,1,3,0.34,0.3636,0.76,0.0,3,50,53,1
9762,11761,1,2,16,0,4,1,3,0.34,0.3636,0.81,0.0,8,110,118,1
9763,11762,1,2,17,0,4,1,3,0.34,0.3636,0.87,0.0,8,281,289,1
9764,11763,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,8,345,353,1
9765,11764,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,4,254,258,1
9766,11765,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,5,211,216,1
9767,11766,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,3,142,145,1
9768,11767,1,2,22,0,4,1,2,0.32,0.3485,0.81,0.0,3,108,111,1
9769,11768,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,3,70,73,1
9770,11769,1,2,0,0,5,1,2,0.3,0.3333,0.87,0.0,2,32,34,1
9771,11770,1,2,1,0,5,1,2,0.3,0.3333,0.93,0.0,2,16,18,1
9772,11771,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,1,11,12,1
9773,11772,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,0,1,1,1
9774,11773,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,0,1,1,1
9775,11774,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,0,16,16,1
9776,11775,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,1,70,71,1
9777,11776,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,4,222,226,1
9778,11777,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,4,516,520,1
9779,11778,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,8,275,283,1
9780,11779,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,13,103,116,1
9781,11780,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,9,133,142,2
9782,11781,1,2,12,0,5,1,1,0.38,0.3939,0.46,0.3881,21,177,198,2
9783,11782,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,34,171,205,2
9784,11783,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,33,137,170,2
9785,11784,1,2,15,0,5,1,1,0.42,0.4242,0.35,0.4179,41,180,221,2
9786,11785,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,56,251,307,2
9787,11786,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,36,429,465,2
9788,11787,1,2,18,0,5,1,1,0.4,0.4091,0.35,0.2537,15,362,377,2
9789,11788,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,16,266,282,2
9790,11789,1,2,20,0,5,1,1,0.4,0.4091,0.35,0.194,13,158,171,2
9791,11790,1,2,21,0,5,1,1,0.38,0.3939,0.37,0.194,15,114,129,2
9792,11791,1,2,22,0,5,1,1,0.36,0.3485,0.4,0.2239,15,92,107,2
9793,11792,1,2,23,0,5,1,1,0.36,0.3485,0.4,0.194,10,72,82,2
9794,11793,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,5,81,86,2
9795,11794,1,2,1,0,6,0,1,0.32,0.3182,0.49,0.1642,7,38,45,2
9796,11795,1,2,2,0,6,0,1,0.3,0.2879,0.61,0.2537,6,39,45,2
9797,11796,1,2,3,0,6,0,1,0.28,0.2879,0.65,0.1045,3,15,18,2
9798,11797,1,2,4,0,6,0,1,0.26,0.303,0.7,0.0,3,4,7,2
9799,11798,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,1,1,2
9800,11799,1,2,6,0,6,0,1,0.24,0.2879,0.7,0.0,1,8,9,2
9801,11800,1,2,7,0,6,0,1,0.24,0.2879,0.7,0.0,8,33,41,2
9802,11801,1,2,8,0,6,0,1,0.22,0.2727,0.87,0.0,10,92,102,1
9803,11802,1,2,9,0,6,0,1,0.22,0.2424,0.8,0.1045,22,116,138,1
9804,11803,1,2,10,0,6,0,1,0.26,0.2727,0.81,0.1045,48,157,205,1
9805,11804,1,2,11,0,6,0,1,0.32,0.3333,0.57,0.1343,102,184,286,2
9806,11805,1,2,12,0,6,0,1,0.36,0.3485,0.43,0.194,128,241,369,2
9807,11806,1,2,13,0,6,0,1,0.4,0.4091,0.43,0.2836,165,219,384,2
9808,11807,1,2,14,0,6,0,1,0.44,0.4394,0.35,0.3582,183,244,427,2
9809,11808,1,2,15,0,6,0,1,0.42,0.4242,0.41,0.2537,229,270,499,2
9810,11809,1,2,16,0,6,0,1,0.44,0.4394,0.44,0.3284,186,218,404,2
9811,11810,1,2,17,0,6,0,1,0.48,0.4697,0.36,0.2836,142,222,364,2
9812,11811,1,2,18,0,6,0,1,0.46,0.4545,0.38,0.2985,70,176,246,2
9813,11812,1,2,19,0,6,0,1,0.44,0.4394,0.44,0.1642,38,150,188,2
9814,11813,1,2,20,0,6,0,1,0.44,0.4394,0.44,0.1642,25,123,148,2
9815,11814,1,2,21,0,6,0,1,0.44,0.4394,0.33,0.2985,25,89,114,2
9816,11815,1,2,22,0,6,0,1,0.4,0.4091,0.4,0.4478,17,101,118,2
9817,11816,1,2,23,0,6,0,2,0.36,0.3333,0.4,0.3881,12,62,74,2
9818,11817,1,2,0,0,0,0,2,0.34,0.303,0.39,0.3582,9,65,74,2
9819,11818,1,2,1,0,0,0,2,0.32,0.303,0.39,0.2537,10,62,72,2
9820,11819,1,2,2,0,0,0,2,0.3,0.2879,0.36,0.2836,3,45,48,2
9821,11820,1,2,3,0,0,0,2,0.3,0.2879,0.36,0.2239,3,12,15,2
9822,11821,1,2,4,0,0,0,2,0.28,0.2576,0.41,0.3881,0,3,3,2
9823,11822,1,2,5,0,0,0,2,0.26,0.2273,0.48,0.2985,1,1,2,2
9824,11823,1,2,6,0,0,0,1,0.24,0.2121,0.52,0.3284,0,5,5,2
9825,11824,1,2,7,0,0,0,2,0.24,0.2121,0.52,0.2836,2,12,14,2
9826,11825,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.194,8,48,56,2
9827,11826,1,2,9,0,0,0,2,0.24,0.2273,0.56,0.2537,20,73,93,2
9828,11827,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537,49,142,191,2
9829,11828,1,2,11,0,0,0,2,0.26,0.2273,0.56,0.3284,82,144,226,2
9830,11829,1,2,12,0,0,0,2,0.28,0.2727,0.52,0.2537,71,184,255,2
9831,11830,1,2,13,0,0,0,1,0.3,0.303,0.49,0.1642,64,197,261,2
9832,11831,1,2,14,0,0,0,2,0.32,0.3182,0.45,0.194,48,189,237,2
9833,11832,1,2,15,0,0,0,2,0.3,0.2879,0.49,0.194,85,168,253,2
9834,11833,1,2,16,0,0,0,2,0.32,0.303,0.45,0.2836,62,150,212,2
9835,11834,1,2,17,0,0,0,2,0.3,0.2879,0.49,0.2537,22,135,157,2
9836,11835,1,2,18,0,0,0,2,0.3,0.2727,0.49,0.3284,23,144,167,2
9837,11836,1,2,19,0,0,0,2,0.3,0.2879,0.52,0.2537,18,101,119,2
9838,11837,1,2,20,0,0,0,2,0.3,0.2879,0.52,0.2836,22,81,103,2
9839,11838,1,2,21,0,0,0,3,0.26,0.2576,0.65,0.1642,3,33,36,2
9840,11839,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896,8,47,55,2
9841,11840,1,2,23,0,0,0,2,0.22,0.2273,0.93,0.1642,5,30,35,1
9842,11841,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896,5,36,41,1
9843,11842,1,2,1,1,1,0,2,0.24,0.2576,0.87,0.0896,3,12,15,1
9844,11843,1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896,1,19,20,1
9845,11844,1,2,3,1,1,0,2,0.24,0.2273,0.81,0.194,0,8,8,1
9846,11845,1,2,5,1,1,0,2,0.24,0.2121,0.6,0.3582,0,6,6,2
9847,11846,1,2,6,1,1,0,1,0.24,0.197,0.52,0.4179,1,9,10,2
9848,11847,1,2,7,1,1,0,2,0.22,0.197,0.55,0.3284,2,42,44,2
9849,11848,1,2,8,1,1,0,1,0.2,0.1818,0.59,0.3582,9,111,120,2
9850,11849,1,2,9,1,1,0,1,0.2,0.1818,0.59,0.3582,12,98,110,2
9851,11850,1,2,10,1,1,0,1,0.22,0.197,0.55,0.4478,30,113,143,2
9852,11851,1,2,11,1,1,0,1,0.26,0.2273,0.48,0.3582,45,163,208,2
9853,11852,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239,65,216,281,2
9854,11853,1,2,13,1,1,0,1,0.3,0.2879,0.42,0.2836,66,246,312,2
9855,11854,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.194,57,206,263,2
9856,11855,1,2,15,1,1,0,1,0.34,0.3182,0.34,0.2239,54,235,289,2
9857,11856,1,2,16,1,1,0,1,0.36,0.3788,0.29,0.1045,64,216,280,2
9858,11857,1,2,17,1,1,0,1,0.38,0.3939,0.27,0.2537,27,226,253,2
9859,11858,1,2,18,1,1,0,1,0.34,0.3182,0.34,0.2239,27,215,242,2
9860,11859,1,2,19,1,1,0,1,0.34,0.3182,0.34,0.2239,8,164,172,2
9861,11860,1,2,20,1,1,0,1,0.34,0.3333,0.34,0.194,9,117,126,2
9862,11861,1,2,21,1,1,0,1,0.3,0.303,0.39,0.1642,8,90,98,2
9863,11862,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896,9,53,62,2
9864,11863,1,2,23,1,1,0,1,0.3,0.3333,0.39,0.0,0,26,26,2
9865,11864,1,2,0,0,2,1,1,0.26,0.303,0.65,0.0,1,11,12,2
9866,11865,1,2,1,0,2,1,1,0.26,0.303,0.56,0.0,0,7,7,2
9867,11866,1,2,2,0,2,1,1,0.24,0.2879,0.6,0.0,0,3,3,2
9868,11867,1,2,4,0,2,1,1,0.22,0.2727,0.64,0.0,0,2,2,2
9869,11868,1,2,5,0,2,1,1,0.2,0.2576,0.69,0.0,0,15,15,2
9870,11869,1,2,6,0,2,1,1,0.2,0.2576,0.75,0.0,3,83,86,2
9871,11870,1,2,7,0,2,1,1,0.22,0.2727,0.64,0.0,6,273,279,2
9872,11871,1,2,8,0,2,1,1,0.2,0.2273,0.69,0.0896,5,459,464,2
9873,11872,1,2,9,0,2,1,1,0.2,0.2273,0.75,0.1045,6,211,217,2
9874,11873,1,2,10,0,2,1,1,0.24,0.2273,0.7,0.194,8,77,85,2
9875,11874,1,2,11,0,2,1,2,0.26,0.2424,0.7,0.2836,5,81,86,2
9876,11875,1,2,12,0,2,1,2,0.3,0.2727,0.56,0.3881,16,147,163,2
9877,11876,1,2,13,0,2,1,1,0.34,0.303,0.49,0.4179,8,123,131,2
9878,11877,1,2,14,0,2,1,2,0.32,0.2879,0.53,0.3881,16,108,124,2
9879,11878,1,2,15,0,2,1,1,0.34,0.303,0.49,0.4179,23,137,160,2
9880,11879,1,2,16,0,2,1,1,0.36,0.3333,0.46,0.4179,14,240,254,2
9881,11880,1,2,17,0,2,1,1,0.38,0.3939,0.4,0.4478,21,411,432,2
9882,11881,1,2,18,0,2,1,1,0.38,0.3939,0.4,0.4478,11,414,425,2
9883,11882,1,2,19,0,2,1,1,0.36,0.3333,0.46,0.2985,5,299,304,2
9884,11883,1,2,20,0,2,1,1,0.34,0.3182,0.53,0.2537,4,223,227,2
9885,11884,1,2,21,0,2,1,1,0.34,0.3333,0.61,0.1642,7,147,154,2
9886,11885,1,2,22,0,2,1,2,0.34,0.3333,0.71,0.194,3,97,100,1
9887,11886,1,2,23,0,2,1,1,0.32,0.303,0.66,0.2239,1,46,47,2
9888,11887,1,2,0,0,3,1,1,0.32,0.303,0.66,0.2239,5,19,24,2
9889,11888,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,3,4,7,2
9890,11889,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,1,5,6,2
9891,11890,1,2,3,0,3,1,2,0.34,0.3182,0.71,0.2239,1,3,4,1
9892,11891,1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642,0,2,2,1
9893,11892,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045,1,29,30,2
9894,11893,1,2,6,0,3,1,1,0.32,0.3182,0.76,0.1642,5,85,90,1
9895,11894,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896,10,292,302,1
9896,11895,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,9,567,576,1
9897,11896,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,11,241,252,2
9898,11897,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,17,122,139,1
9899,11898,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642,22,149,171,2
9900,11899,1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836,21,186,207,2
9901,11900,1,2,13,0,3,1,1,0.42,0.4242,0.54,0.2985,15,175,190,2
9902,11901,1,2,14,0,3,1,1,0.44,0.4394,0.54,0.3284,35,142,177,2
9903,11902,1,2,15,0,3,1,1,0.5,0.4848,0.31,0.4179,34,161,195,0
9904,11903,1,2,16,0,3,1,1,0.52,0.5,0.29,0.4627,30,268,298,0
9905,11904,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,43,486,529,0
9906,11905,1,2,18,0,3,1,2,0.48,0.4697,0.41,0.3284,42,483,525,2
9907,11906,1,2,19,0,3,1,2,0.46,0.4545,0.44,0.2836,22,305,327,2
9908,11907,1,2,20,0,3,1,2,0.44,0.4394,0.47,0.194,25,249,274,2
9909,11908,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,19,220,239,2
9910,11909,1,2,22,0,3,1,2,0.44,0.4394,0.47,0.2537,18,129,147,2
9911,11910,1,2,23,0,3,1,2,0.46,0.4545,0.41,0.2836,5,57,62,2
9912,11911,1,2,0,0,4,1,2,0.44,0.4394,0.47,0.2537,12,30,42,2
9913,11912,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836,3,12,15,2
9914,11913,1,2,2,0,4,1,2,0.44,0.4394,0.62,0.2239,5,4,9,2
9915,11914,1,2,3,0,4,1,3,0.44,0.4394,0.67,0.194,2,4,6,1
9916,11915,1,2,4,0,4,1,1,0.4,0.4091,0.76,0.2239,0,1,1,1
9917,11916,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,2,30,32,1
9918,11917,1,2,6,0,4,1,1,0.36,0.3485,0.87,0.194,3,88,91,1
9919,11918,1,2,7,0,4,1,1,0.36,0.3485,0.81,0.2239,9,317,326,1
9920,11919,1,2,8,0,4,1,1,0.34,0.3333,0.87,0.194,11,549,560,1
9921,11920,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537,14,228,242,1
9922,11921,1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194,41,107,148,1
9923,11922,1,2,11,0,4,1,1,0.48,0.4697,0.48,0.2836,54,128,182,2
9924,11923,1,2,12,0,4,1,1,0.5,0.4848,0.42,0.2537,25,199,224,0
9925,11924,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194,30,188,218,0
9926,11925,1,2,14,0,4,1,1,0.54,0.5152,0.37,0.2537,36,156,192,0
9927,11926,1,2,15,0,4,1,1,0.54,0.5152,0.33,0.1343,46,171,217,0
9928,11927,1,2,16,0,4,1,1,0.56,0.5303,0.32,0.0,45,298,343,0
9929,11928,1,2,17,0,4,1,1,0.54,0.5152,0.32,0.1642,49,561,610,0
9930,11929,1,2,18,0,4,1,1,0.54,0.5152,0.37,0.1343,36,486,522,0
9931,11930,1,2,19,0,4,1,1,0.5,0.4848,0.39,0.0896,20,349,369,0
9932,11931,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,23,246,269,2
9933,11932,1,2,21,0,4,1,1,0.44,0.4394,0.51,0.2239,17,205,222,2
9934,11933,1,2,22,0,4,1,1,0.44,0.4394,0.54,0.2537,19,118,137,2
9935,11934,1,2,23,0,4,1,1,0.44,0.4394,0.54,0.0,14,71,85,2
9936,11935,1,2,0,0,5,1,2,0.44,0.4394,0.58,0.0896,12,34,46,2
9937,11936,1,2,1,0,5,1,1,0.44,0.4394,0.62,0.194,3,15,18,2
9938,11937,1,2,2,0,5,1,3,0.42,0.4242,0.77,0.2836,1,4,5,1
9939,11938,1,2,3,0,5,1,1,0.42,0.4242,0.82,0.1343,0,5,5,1
9940,11939,1,2,4,0,5,1,1,0.4,0.4091,0.87,0.1343,0,2,2,1
9941,11940,1,2,5,0,5,1,2,0.4,0.4091,0.87,0.194,1,25,26,1
9942,11941,1,2,6,0,5,1,2,0.4,0.4091,0.87,0.1642,2,80,82,1
9943,11942,1,2,7,0,5,1,2,0.4,0.4091,0.76,0.2239,7,265,272,1
9944,11943,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284,17,452,469,1
9945,11944,1,2,9,0,5,1,3,0.36,0.3333,0.81,0.2537,15,229,244,1
9946,11945,1,2,10,0,5,1,3,0.36,0.3485,0.81,0.1642,22,119,141,1
9947,11946,1,2,11,0,5,1,2,0.36,0.3636,0.81,0.1045,27,136,163,1
9948,11947,1,2,12,0,5,1,2,0.4,0.4091,0.76,0.1343,27,201,228,1
9949,11948,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045,30,153,183,1
9950,11949,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,5,26,31,1
9951,11950,1,2,15,0,5,1,3,0.4,0.4091,0.87,0.194,11,83,94,1
9952,11951,1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194,12,166,178,1
9953,11952,1,2,17,0,5,1,3,0.42,0.4242,0.94,0.1045,14,242,256,1
9954,11953,1,2,18,0,5,1,2,0.42,0.4242,0.94,0.0,11,289,300,1
9955,11954,1,2,19,0,5,1,2,0.44,0.4394,0.88,0.1045,6,227,233,1
9956,11955,1,2,20,0,5,1,1,0.44,0.4394,0.62,0.4179,8,159,167,2
9957,11956,1,2,21,0,5,1,1,0.42,0.4242,0.35,0.806,1,151,152,2
9958,11957,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,4,102,106,2
9959,11958,1,2,23,0,5,1,1,0.38,0.3939,0.37,0.6866,10,76,86,2
9960,11959,1,2,0,0,6,0,1,0.36,0.3333,0.43,0.3881,5,56,61,2
9961,11960,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,4,42,46,2
9962,11961,1,2,2,0,6,0,1,0.32,0.303,0.45,0.2537,1,37,38,2
9963,11962,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985,0,7,7,2
9964,11963,1,2,4,0,6,0,1,0.3,0.2727,0.42,0.3284,0,2,2,2
9965,11964,1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985,0,3,3,2
9966,11965,1,2,6,0,6,0,2,0.3,0.2727,0.42,0.2985,1,12,13,2
9967,11966,1,2,7,0,6,0,1,0.28,0.2424,0.45,0.4478,3,20,23,2
9968,11967,1,2,8,0,6,0,1,0.26,0.2273,0.48,0.2985,3,90,93,2
9969,11968,1,2,9,0,6,0,3,0.22,0.197,0.75,0.3284,15,107,122,2
9970,11969,1,2,10,0,6,0,1,0.26,0.2273,0.6,0.3582,24,159,183,2
9971,11970,1,2,11,0,6,0,1,0.3,0.2576,0.39,0.6119,23,187,210,2
9972,11971,1,2,12,0,6,0,1,0.32,0.2727,0.29,0.6567,41,217,258,2
9973,11972,1,2,13,0,6,0,1,0.32,0.2879,0.31,0.4925,48,178,226,2
9974,11973,1,2,14,0,6,0,1,0.32,0.2727,0.29,0.5522,35,181,216,2
9975,11974,1,2,15,0,6,0,1,0.32,0.2879,0.29,0.4179,21,211,232,2
9976,11975,1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821,32,163,195,2
9977,11976,1,2,17,0,6,0,1,0.3,0.2727,0.33,0.3582,16,143,159,2
9978,11977,1,2,18,0,6,0,1,0.3,0.2576,0.28,0.5821,7,126,133,2
9979,11978,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,12,137,149,2
9980,11979,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522,10,95,105,2
9981,11980,1,2,21,0,6,0,1,0.24,0.2121,0.35,0.3284,5,80,85,2
9982,11981,1,2,22,0,6,0,1,0.24,0.197,0.38,0.4627,4,78,82,2
9983,11982,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179,7,84,91,2
9984,11983,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,7,63,70,2
9985,11984,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284,5,50,55,2
9986,11985,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284,5,37,42,2
9987,11986,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,0,21,21,2
9988,11987,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.194,1,5,6,2
9989,11988,1,2,5,0,0,0,1,0.22,0.2121,0.44,0.2239,0,5,5,2
9990,11989,1,2,6,0,0,0,1,0.22,0.197,0.44,0.3284,0,2,2,2
9991,11990,1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985,2,20,22,2
9992,11991,1,2,8,0,0,0,1,0.2,0.197,0.51,0.2537,2,57,59,2
9993,11992,1,2,9,0,0,0,1,0.22,0.2121,0.47,0.2239,11,76,87,2
9994,11993,1,2,10,0,0,0,1,0.26,0.2576,0.41,0.1642,27,161,188,2
9995,11994,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836,43,184,227,2
9996,11995,1,2,12,0,0,0,1,0.3,0.303,0.39,0.1343,49,256,305,2
9997,11996,1,2,13,0,0,0,1,0.32,0.3333,0.36,0.0,58,267,325,2
9998,11997,1,2,14,0,0,0,1,0.34,0.3485,0.31,0.0,68,263,331,2
9999,11998,1,2,15,0,0,0,1,0.36,0.3485,0.29,0.0,72,281,353,2
10000,11999,1,2,16,0,0,0,1,0.36,0.3333,0.32,0.2537,64,275,339,2
10001,12000,1,2,17,0,0,0,1,0.36,0.3485,0.32,0.2239,46,241,287,2
10002,12001,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216,2
10003,12002,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642,13,130,143,2
10004,12003,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642,9,79,88,2
10005,12004,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343,8,75,83,2
10006,12005,1,2,22,0,0,0,1,0.3,0.2879,0.42,0.2239,3,68,71,2
10007,12006,1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642,5,59,64,2
10008,12007,1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537,2,27,29,2
10009,12008,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239,0,6,6,2
10010,12009,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,0,4,4,2
10011,12010,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642,0,2,2,2
10012,12011,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343,0,1,1,1
10013,12012,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343,0,16,16,1
10014,12013,1,2,6,0,1,1,1,0.24,0.2273,0.7,0.2537,1,89,90,2
10015,12014,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,2,278,280,2
10016,12015,1,2,8,0,1,1,1,0.24,0.2424,0.6,0.0,14,514,528,2
10017,12016,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194,11,219,230,2
10018,12017,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,16,88,104,2
10019,12018,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,11,92,103,2
10020,12019,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,13,164,177,2
10021,12020,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,23,159,182,2
10022,12021,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,24,134,158,2
10023,12022,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,24,150,174,0
10024,12023,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,20,266,286,0
10025,12024,1,2,17,0,1,1,1,0.54,0.5152,0.24,0.4478,26,503,529,0
10026,12025,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,10,517,527,0
10027,12026,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,16,318,334,0
10028,12027,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582,11,208,219,2
10029,12028,1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836,14,181,195,2
10030,12029,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,9,83,92,2
10031,12030,1,2,23,0,1,1,1,0.42,0.4242,0.5,0.1642,6,50,56,2
10032,12031,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343,0,10,10,2
10033,12032,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,0,6,6,2
10034,12033,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,1,2,3,2
10035,12034,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,0,6,6,2
10036,12035,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,0,2,2,2
